Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product rating count (product.metafields.custom.product_rating_count),Size Guide Type (product.metafields.custom.size_guide_type),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-17,0.0,,0,deny,manual,66.90,95.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-18,0.0,,0,deny,manual,96.90,138.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,None,,,None,,AMZ-B0BYJM438G-19,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-20,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM438G-21,0.0,,0,deny,manual,71.90,102.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-22,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-23,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-24,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,None,,,None,,AMZ-B0BYJM438G-25,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-26,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM438G-27,0.0,,0,deny,manual,71.90,102.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-28,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-29,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Twin (68""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-30,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,None,,,None,,AMZ-B0BYJM438G-31,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-32,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM438G-33,0.0,,0,deny,manual,86.90,124.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-34,0.0,,0,deny,manual,116.90,167.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-35,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Full (79""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-36,0.0,,0,deny,manual,121.90,174.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,None,,,None,,AMZ-B0BYJM438G-37,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-38,0.0,,0,deny,manual,121.90,174.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM438G-39,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-40,0.0,,0,deny,manual,131.90,188.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-41,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter Queen (90""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-42,0.0,,0,deny,manual,136.90,195.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,None,,,None,,AMZ-B0BYJM438G-43,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-44,0.0,,0,deny,manual,136.90,195.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM438G-45,0.0,,0,deny,manual,116.90,167.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-46,0.0,,0,deny,manual,146.90,209.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM438G-47,0.0,,0,deny,manual,121.90,174.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-above-hoop-close-up-comforter-with-name-and-number-95487807f8-95487807f8,,,,,,,,,"Comforter King (104""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM438G-48,0.0,,0,deny,manual,151.90,217.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,Personalized Basketball Burning Flames Comforter with Name and Number,"<p>Transform your bedroom into a court of dreams with this personalized sport comforter. Designed for true basketball fans, this custom bedding set allows you to add your own name and number, making it a truly unique piece of sports decor. Crafted from soft, lightweight, and durable brushed polyester fabric with a whole-piece microfiber filling, it provides the perfect balance of cozy warmth and lightweight comfort for all seasons.</p>
<h3>Key Features</h3>
<ul>
<li>
<strong>Personalized Design:</strong> Custom options let you add your own name (up to 30 characters) and number (up to 5 digits) for a one-of-a-kind bedding set.</li>
<li>
<strong>Comfort &amp; Warmth:</strong> Made from 100% brushed polyester fabric with a whole-piece microfiber filling to prevent clumping or shifting.</li>
<li>
<strong>Vibrant &amp; Durable:</strong> Advanced environmental protection finishing process ensures deep dye holding and prevents fading over time.</li>
<li>
<strong>All-Season Use:</strong> Lightweight, soft, and breathable material makes this comforter set perfect for comfortable use throughout the year.</li>
<li>
<strong>Easy Care:</strong> Machine washable in cold water; dries quickly on low or no heat to restore its fluffy loft.</li>
</ul>
<h3>Product Specifications</h3>
<table>
<tbody>
<tr>
<th>Brand</th>
<td>Jeminise</td>
</tr>
<tr>
<th>Product Type</th>
<td>Comforter</td>
</tr>
<tr>
<th>Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fabric Type</th>
<td>Cotton/ Polyester</td>
</tr>
<tr>
<th>Color</th>
<td>Basketball D13</td>
</tr>
<tr>
<th>Pattern</th>
<td>Basketball Print</td>
</tr>
<tr>
<th>Style</th>
<td>Compact</td>
</tr>
<tr>
<th>Customization</th>
<td>Name and Number (2 text inputs)</td>
</tr>
<tr>
<th>Seasons</th>
<td>All</td>
</tr>
<tr>
<th>Care Instructions</th>
<td>Machine Wash</td>
</tr>
</tbody>
</table>",Jeminise,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Comforter,"amazon-import, amazon-parent-b0fhk2y43p, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter",true,Choose Product Type + Size,"Duvet Cover Twin (68"" x 88"")",,Choose Pillowcases,None,,Additional Sheet Cover (Flat Sheet),None,,AMZ-B0BYJM23F6-1,0.0,,0,deny,manual,36.90,52.71,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/feed756e53a8713250d852d14ff17030563fa83f39a69856bcee35b1296ff849.jpg?v=1785083617,1,Personalized Basketball Burning Flames Comforter with Name and Number,false,Personalized Basketball Comforter with Name and Number,"Customize your own basketball comforter set with a name and number. Soft, lightweight, and machine washable, this custom sports bedding is perfect for all seasons.",,,,,,,,,,,,,comforter,,,,lb,,,active
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Twin (68"" x 88"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-2,0.0,,0,deny,manual,66.90,95.57,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/6a8c3826131f983013a5765968b8e680472a9c8c70815ae9c94a6b17a89425b8.jpg?v=1785083617,2,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Twin (68"" x 88"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-3,0.0,,0,deny,manual,46.90,67.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/8a9e1df72b5192bb43bbd21e95f23ee9fb295c1019815a38619f5e8659a891a2_8d07860d-9075-4950-a631-a238963b8658.jpg?v=1785083617,3,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Twin (68"" x 88"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-4,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/964ee62d5c1e654483bb54f9c1d0cd157603986636f5c99876deffffca1aaa39.jpg?v=1785083617,4,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Twin (68"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-5,0.0,,0,deny,manual,51.90,74.14,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a7b7c9b3d01941fc5160a32e2eb2c4248fef592c5c7e44ca9c8baed53378acd6.jpg?v=1785083617,5,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Twin (68"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-6,0.0,,0,deny,manual,81.90,117.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/1dc01d41d7d407730feaf916a9c54d5ba771e06f6674b16473507e7a042a1831_ec874993-da0f-439b-b3c5-66a278212db3.jpg?v=1785083617,6,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,None,,,None,,AMZ-B0BYJM23F6-7,0.0,,0,deny,manual,46.90,67.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/c24959ab140390d63cc323f99e5e71b8352d51d82db09e1b8086064e57b3ff2f_76e4a478-f359-4278-9a3a-6debb5e6164b.jpg?v=1785083617,7,Personalized Basketball Burning Flames Comforter with Name and Number,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-8,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-9,0.0,,0,deny,manual,56.90,81.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-10,0.0,,0,deny,manual,86.90,124.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-11,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover  Full (78"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-12,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,None,,,None,,AMZ-B0BYJM23F6-13,0.0,,0,deny,manual,51.90,74.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-14,0.0,,0,deny,manual,81.90,117.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-15,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-16,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-17,0.0,,0,deny,manual,66.90,95.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover Queen (88"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-18,0.0,,0,deny,manual,96.90,138.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,None,,,None,,AMZ-B0BYJM23F6-19,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-20,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-21,0.0,,0,deny,manual,71.90,102.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-22,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-23,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Duvet Cover King (104"" x 88"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-24,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,None,,,None,,AMZ-B0BYJM23F6-25,0.0,,0,deny,manual,61.90,88.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-26,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-27,0.0,,0,deny,manual,71.90,102.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-28,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-29,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Twin (68""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-30,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,None,,,None,,AMZ-B0BYJM23F6-31,0.0,,0,deny,manual,76.90,109.86,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-32,0.0,,0,deny,manual,106.90,152.71,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-33,0.0,,0,deny,manual,86.90,124.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-34,0.0,,0,deny,manual,116.90,167.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,2 Pillowcases,,,None,,AMZ-B0BYJM23F6-35,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Full (79""x90"")",,,2 Pillowcases,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-36,0.0,,0,deny,manual,121.90,174.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Queen (90""x90"")",,,None,,,None,,AMZ-B0BYJM23F6-37,0.0,,0,deny,manual,91.90,131.29,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Queen (90""x90"")",,,None,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-38,0.0,,0,deny,manual,121.90,174.14,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Queen (90""x90"")",,,1 Pillowcase,,,None,,AMZ-B0BYJM23F6-39,0.0,,0,deny,manual,101.90,145.57,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-basketball-burning-flames-comforter-with-name-and-number-746598fa53-746598fa53,,,,,,,,,"Comforter Queen (90""x90"")",,,1 Pillowcase,,,1 Sheet Cover (same size),,AMZ-B0BYJM23F6-40,0.0,,0,deny,manual,131.90,188.43,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
